timeOfPacket,version,InternetHeaderLength,TypeOfService,TotalLength,Identification,Flags,FragmentOffset,TimeToLive,Protocol,CheckSum,HOST,SrcAddOct1,SrcAddOct2,SrcAddOct3,SrcAddOct4,DstAddOct1,DstAddOct2,DstAddOct3,DstAddOct4,payload,signature,ReasonOfSignatureStatus
2017-06-18 18:47:05.825119,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x247b,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,32404,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 18:47:06.111136,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x2481,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,32398,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 18:47:08.500272,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x248f,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,32384,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 18:47:08.825291,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x2494,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,32379,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 18:47:08.999301,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x249b,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,32372,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 18:47:09.246315,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x24a0,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,32367,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 18:47:09.377322,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x24a3,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,32364,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 18:47:09.672339,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x24ab,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,32356,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 18:47:09.852350,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x24ad,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,32354,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 18:47:10.127365,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x24b1,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,32350,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 18:47:12.218485,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x24bb,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,32340,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 20:24:38.875895,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x287f,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,31376,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 20:24:46.289319,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,48,0x2887,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,31360,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\x05\x06\x00\x00\x00\x02\x04\x00\x00\x00\xe0\x00\x00\xfc\x04\x00\x00\x00\xef\xff\xff\xfa'",Good,OK
2017-06-18 20:24:46.459328,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x2889,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,31366,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 20:24:46.761346,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x2890,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,31359,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 20:24:50.567563,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x28a5,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,31338,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 20:24:50.733573,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x28ad,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,31330,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 20:24:51.522618,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x28b1,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,31326,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 20:24:51.961643,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x28b4,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,31323,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 20:24:52.232659,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,48,0x28bd,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,31306,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\x05\x06\x00\x00\x00\x02\x04\x00\x00\x00\xe0\x00\x00\xfc\x04\x00\x00\x00\xef\xff\xff\xfa'",Good,OK
2017-06-18 20:24:52.526675,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x28bf,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,31312,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 20:24:53.150711,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x28c5,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,31306,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 20:24:53.531733,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x28ca,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,31301,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 20:24:53.998760,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x28d0,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,31295,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
